SourceFamily,CaseFolder,timestamp_utc,host,solver_group,language,parallel_model,kernel_style,case_id,N,Re,scheme,pressure,steps,poisson_iters,mpi_ranks,threads_per_rank,total_cores,repeat,runtime_s,final_omega_change,final_psi_change,final_ru,final_rv,final_rc_mass,final_rc_div,max_velocity,source_summary,status,log_file,Runtime_s,PressureSolver_std,Language_std,Implementation_std,ParallelModel_std,N_std,Re_std,Scheme_std,CaseIndex
openmp,openmp_case_3,2026-07-02T14:11:09+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,1,1,1,0.6500772871,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.6500772871,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:11+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,2,2,1,0.8101367429,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.8101367429,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:13+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,4,4,1,1.0064917579000001,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.0064917579000001,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:16+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,8,8,1,1.7336968109,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.7336968109,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:20+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,16,16,1,3.5809774213,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.5809774213,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:22+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,1,1,1,0.49777191130000004,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.49777191130000004,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:24+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,2,2,1,0.7363063693,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.7363063693,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:26+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,4,4,1,0.9785869420000001,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.9785869420000001,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:29+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,8,8,1,1.7125417665,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.7125417665,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:34+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,16,16,1,4.0330714285,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,4.0330714285,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:35+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,1,1,2,1.0895027108,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.0895027108,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:38+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,2,2,2,1.6614419557,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.6614419557,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:41+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,4,4,2,2.0183485635,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,2.0183485635,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:44+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,8,8,2,3.2535550967,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.2535550967,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:52+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,16,16,2,6.6215279102,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,6.6215279102,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:53+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,1,1,2,0.8632202073999999,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.8632202073999999,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:56+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,2,2,2,1.5302179158000002,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.5302179158000002,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:11:58+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,4,4,2,1.9510348550999999,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.9510348550999999,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:02+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,8,8,2,3.3205922208999996,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.3205922208999996,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:10+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,16,16,2,6.606611643,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,6.606611643,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:12+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,1,1,2,1.1168830171,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.1168830171,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:15+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,2,2,2,1.6145104468,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.6145104468,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:17+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,4,4,2,1.7947477697999998,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.7947477697999998,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:22+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,8,8,2,3.1257577315,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.1257577315,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:29+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,16,16,2,6.9304623939,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,6.9304623939,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:31+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,1,1,2,0.860608615,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.860608615,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:34+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,2,2,2,1.3219042270999999,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.3219042270999999,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:37+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,4,4,2,1.7347833550999998,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.7347833550999998,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:41+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,8,8,2,3.1057488993,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.1057488993,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:48+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,16,16,2,6.0617288575,0.0011897205504000001,9.9255030069e-07,,,,,0.72019475119,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,6.0617288575,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:49+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,1,1,2,0.6532900110000001,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.6532900110000001,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:51+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,2,2,2,0.8206488714,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.8206488714,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:53+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,4,4,2,1.1129552647,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.1129552647,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:12:55+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,8,8,2,1.8464731388,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.8464731388,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:00+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,16,16,2,3.7222789712,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.7222789712,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:01+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,1,1,2,0.49906503409999997,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.49906503409999997,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:02+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,2,2,2,0.7528664954000001,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.7528664954000001,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:04+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,4,4,2,1.0542664602,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.0542664602,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:07+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,8,8,2,1.8308379054,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,1.8308379054,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:11+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,16,16,2,3.7685013413,0.0011899314194000002,9.0315004976e-07,,,,,0.7201732086499999,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,3.7685013413,unknown,c,unknown,openmp_domain,32,400,upwind,3
openmp,openmp_case_3,2026-07-02T14:13:13+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBSOR,1000,200,1,1,1,2,0.6601506844,0.0011899314194000002,9.0315004974e-07,,,,,0.7201732086499999,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_3/strong_scaling_20260702_160928.log,0.6601506844,unknown,cpp,unknown,openmp_domain,32,400,upwind,3
