SourceFamily,CaseFolder,CaseIndex,case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,successful_repeats,Runtime_s_mean,Runtime_s_std,Runtime_s_min,Runtime_s_max
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,0.8600063323999999,0.8627955914000001,0.8632202073999999,1.0,0.8632202073999999,1.0,1.0,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.49906503409999997,0.5006586822,0.49906596909999995,1.0,0.49906596909999995,1.0,1.0,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.30051538,1.463792894,1.530217916,1.0,0.8632202073999999,0.564116,0.282058,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.7505663298,0.7962753562,0.7528664954000001,1.0,0.49906596909999995,0.662888,0.331444,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.951034855,2.005594055,2.010162678,1.0,0.8632202073999999,0.429428,0.107357,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,1.05426646,1.065897337,1.0680946820000001,1.0,0.49906596909999995,0.46724899999999997,0.11681199999999999,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,8.0,1,8.0,3.0,3.320592221,3.4171985830000002,3.44353123,1.0,0.8632202073999999,0.250679,0.0313348,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.8271713930000002,1.828621108,1.827854026,1.0,0.49906596909999995,0.273034,0.0341292,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.606611643,6.69403574,6.701637812,1.0,0.8632202073999999,0.128807,0.00805046,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.7004191019999997,3.871743369,3.7685013410000003,1.0,0.49906596909999995,0.132431,0.00827693,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,1.086817626,1.0975223459999999,1.088866394,1.0,1.088866394,1.0,1.0,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.6500772871,0.6546456727000001,0.6537090465,1.0,0.6537090465,1.0,1.0,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.3706329019999999,1.529725345,1.6040326880000002,1.0,1.088866394,0.6788310000000001,0.339415,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.7899570279000001,0.80582726,0.8101367429,1.0,0.6537090465,0.806912,0.403456,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.758449256,1.77811475,1.781147223,1.0,1.088866394,0.611329,0.152832,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,0.9948639311,1.0079664990000001,1.006491758,1.0,0.6537090465,0.649493,0.162373,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBGS,1000.0,200.0,8.0,1,8.0,3.0,3.059528172,3.109373623,3.125757731,1.0,1.088866394,0.348353,0.043544099999999995,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.677771084,1.718975219,1.733696811,1.0,0.6537090465,0.37706100000000004,0.0471326,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.060601145,6.375959611,6.136815295,1.0,1.088866394,0.177432,0.0110895,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,upwind,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.3759581260000004,3.465935412,3.440870687,1.0,0.6537090465,0.189984,0.011874,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,0.8597560786,0.8606517228,0.860608615,1.0,0.860608615,1.0,1.0,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.4972805046,0.4983322173,0.49777191130000004,1.0,0.49777191130000004,1.0,1.0,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.3139734790000002,1.3923535969999998,1.321904227,1.0,0.860608615,0.651037,0.325519,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.7357566020999999,0.7388500087000001,0.7363063693,1.0,0.49777191130000004,0.6760390000000001,0.33802,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.715988819,1.7344676030000001,1.734783355,1.0,0.860608615,0.49609,0.12402200000000001,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,0.9589277692,0.9660925803,0.9607630298000001,1.0,0.49777191130000004,0.518101,0.129525,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,8.0,1,8.0,3.0,3.024464562,3.059696041,3.048874661,1.0,0.860608615,0.282271,0.0352839,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.671893932,1.7017484019999998,1.7125417669999998,1.0,0.49777191130000004,0.290663,0.036332800000000005,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.020295347999999,6.235530162000001,6.0617288579999995,1.0,0.860608615,0.141974,0.00887338,,,,,
openmp,openmp_case_3,3,case1_N32_Re400_upwind_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,upwind,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.315152209,3.755052547,3.916934002,1.0,0.49777191130000004,0.127082,0.00794263,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,1.059764329,1.0645488220000001,1.065052651,1.0,1.065052651,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.6216503344,0.6238737292000001,0.6234331354,1.0,0.6234331354,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.408374742,1.563714808,1.633142013,1.0,1.065052651,0.652149,0.326075,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.789457161,0.8291795998999999,0.7897243612,1.0,0.6234331354,0.789431,0.394716,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.9429467059999999,1.993491995,2.018215358,1.0,1.065052651,0.52772,0.13193,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,1.0734635000000001,1.078693682,1.078774691,1.0,0.6234331354,0.577909,0.144477,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,8.0,1,8.0,3.0,3.250586629,3.300177277,3.261944435,1.0,1.065052651,0.326509,0.0408136,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.7518968169999998,1.7726314380000001,1.778411213,1.0,0.6234331354,0.350556,0.0438195,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.74148659,7.806981402000001,8.244635403,1.0,1.065052651,0.129181,0.00807383,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_looped,c,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.5422180219999997,3.601214249,3.607347999,1.0,0.6234331354,0.172823,0.0108014,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,0.832354933,0.8383107359,0.8394696824,1.0,0.8394696824,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.470267728,0.4734344656,0.4732439965,1.0,0.4732439965,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.305436898,1.469747207,1.550974593,1.0,0.8394696824,0.541253,0.270627,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.7162003554,0.7195667637000001,0.7203526645999999,1.0,0.4732439965,0.6569619999999999,0.32848099999999997,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.929898128,1.939301201,1.9359267169999999,1.0,0.8394696824,0.43362700000000004,0.10840699999999999,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,1.034567609,1.035990609,1.034838468,1.0,0.4732439965,0.457312,0.114328,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,8.0,1,8.0,3.0,3.3923377919999997,3.4186183189999997,3.4186729160000002,1.0,0.8394696824,0.245554,0.030694299999999997,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.7739555569999998,1.7835024480000001,1.787565291,1.0,0.4732439965,0.26474200000000003,0.033092800000000006,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.862397339,7.558538153,7.284627672,1.0,0.8394696824,0.11523900000000001,0.00720241,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.09812481,3.49947823,3.672198616,1.0,0.4732439965,0.12887200000000001,0.00805451,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,1.0601689440000002,1.0620423829999999,1.062371865,1.0,1.062371865,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.6206803806,0.6209946163000001,0.6207040361999999,1.0,0.6207040361999999,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.366147108,1.4403011490000002,1.3691439890000001,1.0,1.062371865,0.775939,0.387969,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.7536615059,0.7990361365,0.7565141842,1.0,0.6207040361999999,0.8204790000000001,0.41023999999999994,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.747560032,1.7540767430000002,1.7505681180000001,1.0,1.062371865,0.606873,0.15171800000000002,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,0.917219419,0.9567799444,0.9644288011,1.0,0.6207040361999999,0.643598,0.16089900000000001,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,8.0,1,8.0,3.0,2.696043216,2.948542892,3.040483978,1.0,1.062371865,0.349409,0.043676099999999995,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.433728822,1.5973740769999998,1.6767863859999999,1.0,0.6207040361999999,0.370175,0.0462718,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.052778363,6.311607147999999,6.117918812,1.0,1.062371865,0.173649,0.010853100000000001,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,400,central,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.216803316,3.250126359,3.248939585,1.0,0.6207040361999999,0.191048,0.0119405,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,0.8341174981999999,0.8352027411,0.8352101594,1.0,0.8352101594,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,0.4705480449,0.4712189349,0.4714748152,1.0,0.4714748152,1.0,1.0,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1.284684621,1.367729335,1.29267861,1.0,0.8352101594,0.646108,0.323054,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,0.7011633962,0.7509616551,0.7139696591,1.0,0.4714748152,0.660357,0.330178,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,4.0,1,4.0,3.0,1.731639102,1.7361367330000002,1.731982581,1.0,0.8352101594,0.482228,0.120557,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,4.0,1,4.0,3.0,0.8938289620000001,0.9384372669,0.9454930164,1.0,0.4714748152,0.498655,0.12466400000000001,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,8.0,1,8.0,3.0,3.0300221410000003,3.0378093319999997,3.0377075000000002,1.0,0.8352101594,0.274948,0.0343684,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,8.0,1,8.0,3.0,1.547560632,1.6024591119999998,1.624882896,1.0,0.4714748152,0.290159,0.0362699,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBGS,1000.0,200.0,16.0,1,16.0,3.0,6.192771405,7.3284089539999995,6.52764345,1.0,0.8352101594,0.12795,0.00799686,,,,,
openmp,openmp_case_4,4,case1_N32_Re400_central_steps1000_p200,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,32,400,central,RBSOR,1000.0,200.0,16.0,1,16.0,3.0,3.232254691,3.4841651110000003,3.363217395,1.0,0.4714748152,0.14018599999999998,0.0087616,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,0.8449923769,0.8478183945000001,0.8461786211,1.0,0.8461786211,1.0,1.0,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,0.5493187307999999,0.5534108715,0.5497928075,1.0,0.5497928075,1.0,1.0,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,1.091344681,1.152362922,1.094862875,1.0,0.8461786211,0.772863,0.38643099999999997,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,0.6746340020999999,0.7135408086,0.6865331382,1.0,0.5497928075,0.800825,0.400412,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBGS,2000.0,250.0,4.0,1,4.0,3.0,1.350794785,1.409874092,1.382791955,1.0,0.8461786211,0.611935,0.15298399999999998,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,0.9074896834999999,0.9193959683,0.9150764383,1.0,0.5497928075,0.600816,0.150204,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBGS,2000.0,250.0,8.0,1,8.0,3.0,2.4757810609999997,2.4805271909999997,2.4826562180000002,1.0,0.8461786211,0.34083600000000003,0.042604500000000003,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,1.3693154159999998,1.457778126,1.501891591,1.0,0.5497928075,0.36606700000000003,0.0457584,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBGS,2000.0,250.0,16.0,1,16.0,3.0,4.464566044,5.021765637,4.764364004,1.0,0.8461786211,0.17760599999999999,0.0111004,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_looped,c,openmp_domain,looped,32,1000,upwind,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,3.129208937,3.8736656760000003,3.2502303230000003,1.0,0.5497928075,0.169155,0.0105722,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,0.6602129004999999,0.6637471095,0.6605198718999999,1.0,0.6605198718999999,1.0,1.0,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,0.4132394008,0.41429949299999996,0.41445448619999997,1.0,0.41445448619999997,1.0,1.0,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,0.9810295515,1.059490683,1.014135871,1.0,0.6605198718999999,0.651313,0.325656,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,0.6095687411999999,0.6447076785,0.609582264,1.0,0.41445448619999997,0.679899,0.33995,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBGS,2000.0,250.0,4.0,1,4.0,3.0,1.392180171,1.436043259,1.448327757,1.0,0.6605198718999999,0.456057,0.114014,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,4.0,1,4.0,3.0,0.7814528345999999,0.8474196605,0.8750844151,1.0,0.41445448619999997,0.473617,0.118404,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBGS,2000.0,250.0,8.0,1,8.0,3.0,2.3808227669999997,2.507206891,2.495953973,1.0,0.6605198718999999,0.26463600000000004,0.033079500000000005,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,8.0,1,8.0,3.0,1.381181564,1.477273284,1.4960888769999998,1.0,0.41445448619999997,0.277025,0.0346282,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBGS,2000.0,250.0,16.0,1,16.0,3.0,4.473002072,4.910906276,5.071751058,1.0,0.6605198718999999,0.130235,0.00813969,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,c_openmp_domain_vectorized,c,openmp_domain,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,16.0,1,16.0,3.0,2.630613174,2.9771788010000004,3.0880601480000003,1.0,0.41445448619999997,0.134212,0.00838825,,,,,
openmp,openmp_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,cpp_openmp_domain_looped,cpp,openmp_domain,looped,32,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,0.8480188920999999,0.8510976223000001,0.8506225608,1.0,0.8506225608,1.0,1.0,,,,,
